original_text,processed_text,label,label_id,token_count
Farhana Eyasmin Ratna Vaccine certificate neyar jonno sms asbe apnar mobile number must. Sms er jonno wait koren.,farhana eyasmin ratna vaccine certificate neyar jonno sms asbe apnar mobile number must sms er jonno wait koren,Neutral,2,18
Farhana Eyasmin Ratna Vaccine certificate neyar jonno sms asbe apnar mobile number e Sms er jonno wait koren. Sms asar por tulte parben Apni ofcourse.,farhana eyasmin ratna vaccine certificate neyar jonno sms asbe apnar mobile number e sms er jonno wait koren sms asar por tulte parben apni ofcourse,Neutral,2,25
Farhana Eyasmin Ratna Apni ki sms asar por vaccine niyecilen,farhana eyasmin ratna apni ki sms asar por vaccine niyecilen,Neutral,2,10
"Fan, fan hub, cable tie, screw er jonno eto khoroch tahole",fan fan hub cable tie screw er jonno eto khoroch tahole,Neutral,2,11
Fan tir vitore part dekh te cai,fan tir vitore part dekh te cai,Neutral,2,7
Fan ta khule dekha ki giya toiri please,fan ta khule dekha ki giya toiri please,Neutral,2,8
Fan gulo please teardown kore dekhan,fan gulo please teardown kore dekhan,Neutral,2,6
Fan gula kalo colour er dile vhallo hoito,fan gula kalo colour er dile vhallo hoito,Neutral,2,8
Fan ba mosha ba biral ashle gole thakbe,fan ba mosha ba biral ashle gole thakbe,Neutral,2,8
Fake id diye share korlam,fake id diye share korlam,Neutral,2,5
Faiza tume shariatpurer amader shariatpurer e ek star pelam tume jeta boleso seita sotti onk lok shariatpur cenena,faiza tume shariatpurer amader shariatpurer e ek star pelam tume jeta boleso seita sotti onk lok shariatpur cenena,Neutral,2,18
Faiza tume je ekta button ala i phone use koro oiter model koto,faiza tume je ekta button ala i phone use koro oiter model koto,Neutral,2,13
Faiza tomake pearl hotele dekhte cay,faiza tomake pearl hotele dekhte cay,Neutral,2,6
Faiza apuuu tumi koby giacho allah amader study tour ao nia giachilo ami daklam na kano tomaky apiii tumi koby gala,faiza apuuu tumi koby giacho allah amader study tour ao nia giachilo ami daklam na kano tomaky apiii tumi koby gala,Neutral,2,21
Faiza apu tmi radoni radimisk diya ranna korso,faiza apu tmi radoni radimisk diya ranna korso,Neutral,2,8
Faiza apu tmi brazil nki argentina?,faiza apu tmi brazil nki argentina,Neutral,2,6
Faiza apu tmder sathe collab krte prbo kobe,faiza apu tmder sathe collab krte prbo kobe,Neutral,2,8
Faiza apu kothay poralekha kore?,faiza apu kothay poralekha kore,Neutral,2,5
Faiza apu baccha neo,faiza apu baccha neo,Neutral,2,4
Faiza apu ar salman vaiya tomader ranna dakhe amr nijer ee kheda lege gaca,faiza apu ar salman vaiya tomader ranna dakhe amr nijer ee kheda lege gaca,Neutral,2,14
Faiza apu amer geramer bari o soriyot pur,faiza apu amer geramer bari o soriyot pur,Neutral,2,8
Faiza apu amader gazipur a koita video koren. Like mahiya mahi er farishta restaurant,faiza apu amader gazipur a koita video koren like mahiya mahi er farishta restaurant,Neutral,2,14
Faiza apu ai jaygay kun session e gele sob chaite valo lagbe,faiza apu ai jaygay kun session e gele sob chaite valo lagbe,Neutral,2,12
Faiza apu 24000 tk ki jon proti na duijon er package 24000 tk,faiza apu 24000 tk ki jon proti na duijon er package 24000 tk,Neutral,2,13
"Faiza apu ,dhanmondi te best cream of chicken soup er place recommend koren",faiza apu dhanmondi te best cream of chicken soup er place recommend koren,Neutral,2,13
Faiza apoo aapakee hinde bhaasha bahut sundar hai,faiza apoo aapakee hinde bhaasha bahut sundar hai,Neutral,2,8
Faiza apa eger theke forsha hoye gese,faiza apa eger theke forsha hoye gese,Neutral,2,7
Faiza amer tk ta dila na,faiza amer tk ta dila na,Neutral,2,6
Fahim vai video dey na kn bolen,fahim vai video dey na kn bolen,Neutral,2,7
Fahim bhai r onlyfans r idr link chai,fahim bhai r onlyfans r idr link chai,Neutral,2,8
Fahads tutorial ar facebook page ar link ta diba kau,fahads tutorial ar facebook page ar link ta diba kau,Neutral,2,10
Fahad tumi ese jeo time moto,fahad tumi ese jeo time moto,Neutral,2,6
Fahad sir. Ami 1224 pici akon ki dhaka apply korte parbo,fahad sir ami 1224 pici akon ki dhaka apply korte parbo,Neutral,2,11
Fahad sir scholarship pileo ki dhakar college golo te monthly beton nibo,fahad sir scholarship pileo ki dhakar college golo te monthly beton nibo,Neutral,2,12
Fahad sir ami apnr kache porte chaii somvob hole boilen,fahad sir ami apnr kache porte chaii somvob hole boilen,Neutral,2,10
Facebook page not recommendable eta niye plz ekta video den,facebook page not recommendable eta niye plz ekta video den,Neutral,2,10
Facebook page khular upor ekta video den pleasepage kno vabei khula jacche na,facebook page khular upor ekta video den pleasepage kno vabei khula jacche na,Neutral,2,13
Facebook intragram whatsaapp used ar jnne ki ai phn ta nawa jay vaiya?,facebook intragram whatsaapp used ar jnne ki ai phn ta nawa jay vaiya,Neutral,2,13
Facebook and call connect kivabe kore?,facebook and call connect kivabe kore,Neutral,2,6
Facebook a share korlam na waltomobile,facebook a share korlam na waltomobile,Neutral,2,6
Facebokk bolchekwnn review diben eijonno wait kortasilam,facebokk bolchekwnn review diben eijonno wait kortasilam,Neutral,2,7
F to tai ase re zero turn mower with you guys i know you are busy but tor mama jabena to get the time to come over and get your family are well and i love you too dosto tui schoole aile pore amgo basai aisha guira jaeo to tai ase re klk biggan cw jeta hw ki seta amk totodin r to ooutq as well and i love you too dosto tui schoole aile pore kotha komu ne thik ase ar molire koisi to tai ase re klk biggan porikhha eid r por hobe gosona gosona gosona gosona gosona gosona to tai ase re klk biggan to get a new one for,f to tai ase re zero turn mower with you guys i know you are busy but tor mama jabena to get the time to come over and get your family are well and i love you too dosto tui schoole aile pore amgo basai aisha guira jaeo to tai ase re klk biggan cw jeta hw ki seta amk totodin r to ooutq as well and i love you too dosto tui schoole aile pore kotha komu ne thik ase ar molire koisi to tai ase re klk biggan porikhha eid r por hobe gosona gosona gosona gosona gosona gosona to tai ase re klk biggan to get a new one for,Neutral,2,113
Extra gpu lagaley konu problem hobe,extra gpu lagaley konu problem hobe,Neutral,2,6
Extra cost cutting ki bhai? new term invent korlen naki !,extra cost cutting ki bhai new term invent korlen naki,Neutral,2,10
Expire date dile valo hoto jemon 30-08-16,expire date dile valo hoto jemon 30 08 16,Neutral,2,9
Excat build customised cara koi pabo?,excat build customised cara koi pabo,Neutral,2,6
Exame diye ase dekhtechi,exame diye ase dekhtechi,Neutral,2,4
Exam khrp hoise porar essa hariye felsi ki krbo ami,exam khrp hoise porar essa hariye felsi ki krbo ami,Neutral,2,10
Exam er age upload dile bhalo hoto,exam er age upload dile bhalo hoto,Neutral,2,7
Exam e lekha dialogue er kotha mone pore gelo,exam e lekha dialogue er kotha mone pore gelo,Neutral,2,9
Exact location ta bolben train metro te kivbe jawa jbe?,exact location ta bolben train metro te kivbe jawa jbe,Neutral,2,10
Every week daraz er emon gadget niye video din,every week daraz er emon gadget niye video din,Neutral,2,9
Etto khabar ki kore khaw?,etto khabar ki kore khaw,Neutral,2,5
Etodin kothey chilen sundori madam? happy new year,etodin kothey chilen sundori madam happy new year,Neutral,2,8
Etodin dorkar chilo ekta budget build er. Ar ekhon kinar por shobai shob video dey,etodin dorkar chilo ekta budget build er ar ekhon kinar por shobai shob video dey,Neutral,2,15
Eto tk koi pailo?,eto tk koi pailo,Neutral,2,4
Eto somoy niye video korar ki ach? somoy er dike kheyal rakhben,eto somoy niye video korar ki ach somoy er dike kheyal rakhben,Neutral,2,12
Eto rate kn sir,eto rate kn sir,Neutral,2,4
Eto mone thakle 1015 ta gf thakto,eto mone thakle 1015 ta gf thakto,Neutral,2,7
Eto kom somoy er modde,eto kom somoy er modde,Neutral,2,5
"Eto gorom e subway ba equivalent theke cmsalad jatiyo khabar khan, eto mughlai khele pet er barota panch bajbe",eto gorom e subway ba equivalent theke cmsalad jatiyo khabar khan eto mughlai khele pet er barota panch bajbe,Neutral,2,19
Eto giveaway kn bhai ashay achi   samzone,eto giveaway kn bhai ashay achi samzone,Neutral,2,7
Eto gaan diya luv ki sobie hasan volgs thika bagher baccha pc kinbo xd,eto gaan diya luv ki sobie hasan volgs thika bagher baccha pc kinbo xd,Neutral,2,14
Eto boro episode dekhar passion nai,eto boro episode dekhar passion nai,Neutral,2,6
eto besi update korte hoy kn? ar internet use sara app hole valo hoto...,eto besi update korte hoy kn ar internet use sara app hole valo hoto,Neutral,2,14
Eto afghanistani koi theke elo bangladesh e?,eto afghanistani koi theke elo bangladesh e,Neutral,2,7
"eto abded na nile valo, hoto du din por por khali abded chai,,,,",eto abded na nile valo hoto du din por por khali abded chai,Neutral,2,13
Ete obak howr kichu nai Bangladeshi  Media Ey rokom e,ete obak howr kichu nai bangladeshi media ey rokom e,Neutral,2,10
"Etate downfiring 2ta 2watt speaker use kora hoyechhe, uporey mode change button er shathe ota air intake vent. Power button 3 second hold korey dhorey thaka lagbe, otherwise oi button kono response korey na, accidentally chap lagle off hoye jawar bhoy nei",etate downfiring 2ta 2watt speaker use kora hoyechhe uporey mode change button er shathe ota air intake vent power button 3 second hold korey dhorey thaka lagbe otherwise oi button kono response korey na accidentally chap lagle off hoye jawar bhoy nei,Neutral,2,42
Etar typec nei vaiya?,etar typec nei vaiya,Neutral,2,4
Etar shathe ki graphics card lagate parbo vobisshot e?,etar shathe ki graphics card lagate parbo vobisshot e,Neutral,2,9
Etar sathe infinix note 30 er compiregion video dekhte chai,etar sathe infinix note 30 er compiregion video dekhte chai,Neutral,2,10
Etar postmortem video dekhte chai vaia,etar postmortem video dekhte chai vaia,Neutral,2,6
Etar main price tai holo 190000 taka just marketing kortesa aei vhabe discount diea. Jane je keo kinbe na tai,etar main price tai holo 190000 taka just marketing kortesa aei vhabe discount diea jane je keo kinbe na tai,Neutral,2,20
Etar ki kalo casing hobe?,etar ki kalo casing hobe,Neutral,2,5
Etar jnne recommend psu kto?,etar jnne recommend psu kto,Neutral,2,5
Etar indepth review kokhon korben,etar indepth review kokhon korben,Neutral,2,5
Etar idle drain koto watt?,etar idle drain koto watt,Neutral,2,5
Etar bass test dekhte chai,etar bass test dekhte chai,Neutral,2,5
Etai ki dark mode e text scroll korle flickering hoi?,etai ki dark mode e text scroll korle flickering hoi,Neutral,2,10
Eta to hsc 2022 onujayi dise,eta to hsc 2022 onujayi dise,Neutral,2,6
Eta to ekta 1 1 1 equation tahole c mol gun holo keno,eta to ekta 1 1 1 equation tahole c mol gun holo keno,Neutral,2,13
"Eta to amar barir kache, november er middle e asbo kolkata, try korbo",eta to amar barir kache november er middle e asbo kolkata try korbo,Neutral,2,13
Eta realme c3 teo ase,eta realme c3 teo ase,Neutral,2,5
Eta r sathe ki stainless steel ta pawa jabe?,eta r sathe ki stainless steel ta pawa jabe,Neutral,2,9
Eta onek ager khobor.Jodi sotti karjokori fol hoto tahole onek agei protita deshei ei foler utpadon bere jeto.,eta onek ager khobor jodi sotti karjokori fol hoto tahole onek agei protita deshei ei foler utpadon bere jeto,Neutral,2,19
Eta nbo bki acer ka222 nbo,eta nbo bki acer ka222 nbo,Neutral,2,6
Eta na nia 2nd hand laptop nile kemon hobe?,eta na nia 2nd hand laptop nile kemon hobe,Neutral,2,9
Eta kothay chandannagar er bagbazar ki?,eta kothay chandannagar er bagbazar ki,Neutral,2,6
Eta ki sudhu black color available ?,eta ki sudhu black color available,Neutral,2,6
eta ki sonsor chilo?,eta ki sonsor chilo,Neutral,2,4
Eta ki scotish church college er samner ta?,eta ki scotish church college er samner ta,Neutral,2,8
Eta ki gyro processor available ase?,eta ki gyro processor available ase,Neutral,2,6
eta ki game chilo?,eta ki game chilo,Neutral,2,4
Eta ki ekhon o available ache ?,eta ki ekhon o available ache,Neutral,2,6
Eta ki alada newa lagbe naki crash courser moddhei,eta ki alada newa lagbe naki crash courser moddhei,Neutral,2,9
Eta diye video editing kemon kora jabe? mane hardcore na medium level ki hobe?,eta diye video editing kemon kora jabe mane hardcore na medium level ki hobe,Neutral,2,14
Eta diye video editing er kaj kmn hbe?ki ki change kora lagte pare jodi changes ana lage for productivity?,eta diye video editing er kaj kmn hbe ki ki change kora lagte pare jodi changes ana lage for productivity,Neutral,2,20
Eta diye lumion 11 cholbe ?,eta diye lumion 11 cholbe,Neutral,2,5
Eta diye ki nvdia gpu te g sync on korte parbo?,eta diye ki nvdia gpu te g sync on korte parbo,Neutral,2,11
Eta diye ki kotha bola jabe?,eta diye ki kotha bola jabe,Neutral,2,6
Eta diye editing kora possible kina,eta diye editing kora possible kina,Neutral,2,6
Eta dia ghost video valo hoba,eta dia ghost video valo hoba,Neutral,2,6
Eta bortomane pabo koi? dam koto,eta bortomane pabo koi dam koto,Neutral,2,6
Eta bangladeshe kobe asbe and price kirokom hote pare?,eta bangladeshe kobe asbe and price kirokom hote pare,Neutral,2,9
Eta aro valo hoto jodi gift korte gele wifi te e kora jeto..Karon shobar to r MB kenar dorkar hoi na..,eta aro valo hoto jodi gift korte gele wifi te e kora jeto karon shobar to r mb kenar dorkar hoi na,Neutral,2,22
Eta amr ekta frd er kase ase,eta amr ekta frd er kase ase,Neutral,2,7
Eta actually google photos er akta feature jeta khali pixel e hoye na sob kota phone e hoye,eta actually google photos er akta feature jeta khali pixel e hoye na sob kota phone e hoye,Neutral,2,18
Esp 8266 wifi modiul. Aitar full bistarito jante chai,esp 8266 wifi modiul aitar full bistarito jante chai,Neutral,2,9
Erkm kichu authentic chinese khowar dekhte chai. New new outlet e,erkm kichu authentic chinese khowar dekhte chai new new outlet e,Neutral,2,11
Erina Akter Saima kon ta hoise Indian variant nki,erina akter saima kon ta hoise indian variant nki,Neutral,2,9
Er theke boro jete ar veriyent ota khule dalhan,er theke boro jete ar veriyent ota khule dalhan,Neutral,2,9
Er protection glass ki ber hoiche?,er protection glass ki ber hoiche,Neutral,2,6
Er por ayman sadiq sir ke ana hok,er por ayman sadiq sir ke ana hok,Neutral,2,8
er mddhei maybe gono vaccine dibe student der,er mddhei maybe gono vaccine dibe student der,Neutral,2,8
English version er kunu class nai? nile onek bhalo hoto,english version er kunu class nai nile onek bhalo hoto,Neutral,2,10
English suggestions dile dhaka board er jonno valo hoy,english suggestions dile dhaka board er jonno valo hoy,Neutral,2,9
English subtitle dile onk bhalo hoto,english subtitle dile onk bhalo hoto,Neutral,2,6
English fast pepar er live kobe hobe,english fast pepar er live kobe hobe,Neutral,2,7
English content niye kaj korle kmn income hobe ?,english content niye kaj korle kmn income hobe,Neutral,2,8
English ar suggestion gula dawa jabe baiya,english ar suggestion gula dawa jabe baiya,Neutral,2,7
"Enayet chowdhury, labib rahat, story head under rated, rnar, tsp total solution plus",enayet chowdhury labib rahat story head under rated rnar tsp total solution plus,Neutral,2,13
Enara vaccine nai nai,enara vaccine nai nai,Neutral,2,4
Enara home delivery koren?,enara home delivery koren,Neutral,2,4
Enader comtact korar upay? kono number?,enader comtact korar upay kono number,Neutral,2,6
Emulator ae konta perform korbe?,emulator ae konta perform korbe,Neutral,2,5
Emon vy train chalano bad dan,emon vy train chalano bad dan,Neutral,2,6
Emon vi apnar hat e eta kon wh?,emon vi apnar hat e eta kon wh,Neutral,2,8
Emon vai ke dekhe jassce na je koi din dhore,emon vai ke dekhe jassce na je koi din dhore,Neutral,2,10
Emon vai guest keo kotha bolar sojog diyen,emon vai guest keo kotha bolar sojog diyen,Neutral,2,8
Emon vai f54 review cai,emon vai f54 review cai,Neutral,2,5
Emon vai er wh er model er name ki ?,emon vai er wh er model er name ki,Neutral,2,9
Emon vai er shirt ta vallagse vai kotha theke nisen?,emon vai er shirt ta vallagse vai kotha theke nisen,Neutral,2,10
Emon vai ashen amra call of duty mobile kheli,emon vai ashen amra call of duty mobile kheli,Neutral,2,9
Emon er sathe enayet er ki kotha bolar ase!,emon er sathe enayet er ki kotha bolar ase,Neutral,2,9
Emon din din aro hot hoey jache,emon din din aro hot hoey jache,Neutral,2,7
Emon bhai notun ekta word shikhse genre,emon bhai notun ekta word shikhse genre,Neutral,2,7
Emon bhai apnar chul,emon bhai apnar chul,Neutral,2,4
Emon bhai aj ektu apni besi kotha boltesenguest k kotha bolar enought time diyen,emon bhai aj ektu apni besi kotha boltesenguest k kotha bolar enought time diyen,Neutral,2,14
