sample_id,original_text,processed_text,label,label_id,token_count
2836,Vai iqoo neo 6 er ta koren bhaiii,vai iqoo neo 6 er ta koren bhaiii,Neutral,2,8
2837,Vai iqoo 9se or iqoo newo7 proo konta nibo,vai iqoo 9se or iqoo newo7 proo konta nibo,Neutral,2,9
2838,Vai iqoo 11 5g ki pawwa jabe 8 256 plz reply,vai iqoo 11 5g ki pawwa jabe 8 256 plz reply,Neutral,2,11
2841,Vai iphon vs samsung cemera and parfomens video cai,vai iphon vs samsung cemera and parfomens video cai,Neutral,2,9
2842,Vai intel er gpu ki ryzen er prossessor e support korbe,vai intel er gpu ki ryzen er prossessor e support korbe,Neutral,2,11
2844,Vai intarnet offer bhalo cai,vai intarnet offer bhalo cai,Neutral,2,5
2845,Vai inifinix note 30 review dan plz,vai inifinix note 30 review dan plz,Neutral,2,7
2846,Vai inifinix 30 5g bangladeshe kobe launch hobe and launch hoile vai review diyen plz,vai inifinix 30 5g bangladeshe kobe launch hobe and launch hoile vai review diyen plz,Neutral,2,15
2847,Vai infinix note 30 er review chai!,vai infinix note 30 er review chai,Neutral,2,7
2848,Vai infinix note 30 er review chai,vai infinix note 30 er review chai,Neutral,2,7
2849,Vai infinix gt ki khobor review ta kobe diben,vai infinix gt ki khobor review ta kobe diben,Neutral,2,9
2850,Vai i5 4th gen nibo naki i3 4th gen nibo?,vai i5 4th gen nibo naki i3 4th gen nibo,Neutral,2,10
2851,Vai huawei y3 2017 use kortasi akhono,vai huawei y3 2017 use kortasi akhono,Neutral,2,7
2854,Vai honor x50 er review plz plz plz plz plz plz plz plz plz plz plz plz,vai honor x50 er review plz plz plz plz plz plz plz plz plz plz plz plz,Neutral,2,17
2855,Vai honor x50 er review caichilam,vai honor x50 er review caichilam,Neutral,2,6
2857,Vai honor 90 er rivew kobe asbr,vai honor 90 er rivew kobe asbr,Neutral,2,7
2858,Vai honor 90 90pro niye kiso bolen are bangladesh a kobe asbe,vai honor 90 90pro niye kiso bolen are bangladesh a kobe asbe,Neutral,2,12
2861,Vai haoa je dik diye ber hoy oi karone ki screen gorom or problem hobe naki,vai haoa je dik diye ber hoy oi karone ki screen gorom or problem hobe naki,Neutral,2,16
2863,Vai green line issue hoita pare naki aita jehetu amoled display,vai green line issue hoita pare naki aita jehetu amoled display,Neutral,2,11
2864,Vai green line er ki kono solution ache ba asbe disply change chara?,vai green line er ki kono solution ache ba asbe disply change chara,Neutral,2,13
2865,Vai goto klke vdo post diye abr uthay nilen je,vai goto klke vdo post diye abr uthay nilen je,Neutral,2,10
2868,Vai gof ta soto koiren,vai gof ta soto koiren,Neutral,2,5
2870,Vai giveway result kokhon diben?,vai giveway result kokhon diben,Neutral,2,5
2871,Vai giveway result diben kobe?,vai giveway result diben kobe,Neutral,2,5
2874,Vai giveaway te aita amare diya den,vai giveaway te aita amare diya den,Neutral,2,7
2875,Vai giveaway koren plz,vai giveaway koren plz,Neutral,2,4
2877,Vai gcam install kore dekhen hoy naki,vai gcam install kore dekhen hoy naki,Neutral,2,7
2878,Vai gas laganor giveaway koi,vai gas laganor giveaway koi,Neutral,2,5
2881,Vai full review koba deben,vai full review koba deben,Neutral,2,5
2882,Vai front sticker ta gojo satorur kn?,vai front sticker ta gojo satorur kn,Neutral,2,7
2883,Vai front cam die pic kmn othe seta tw dekhailen na,vai front cam die pic kmn othe seta tw dekhailen na,Neutral,2,11
2884,Vai free fier ba pubg kamon hobe ater jnow?,vai free fier ba pubg kamon hobe ater jnow,Neutral,2,9
2885,Vai forsage niya akta review dan,vai forsage niya akta review dan,Neutral,2,6
2887,Vai fan ki case ar sathe naki alada kinte hoy,vai fan ki case ar sathe naki alada kinte hoy,Neutral,2,10
2889,Vai f1 2022 r gtav er benchmark er result same dekhacche,vai f1 2022 r gtav er benchmark er result same dekhacche,Neutral,2,11
2890,Vai eto giveway ditecen ami jeno ekta pai,vai eto giveway ditecen ami jeno ekta pai,Neutral,2,8
2892,Vai etar latency koto bolle valo hoto,vai etar latency koto bolle valo hoto,Neutral,2,7
2894,Vai eta streaming er jonno kmn hbe?,vai eta streaming er jonno kmn hbe,Neutral,2,7
2895,Vai eta ki iphone support korbe ki janben please?,vai eta ki iphone support korbe ki janben please,Neutral,2,9
2897,Vai eta diye ki online class kora jabe,vai eta diye ki online class kora jabe,Neutral,2,8
2898,Vai eta diye gta5 khela jabe?,vai eta diye gta5 khela jabe,Neutral,2,6
2899,Vai eta dekte vivox90 er moto,vai eta dekte vivox90 er moto,Neutral,2,6
2900,Vai eta dam to onk. Er chite com dame ki ney,vai eta dam to onk er chite com dame ki ney,Neutral,2,11
2901,Vai eta dam koto,vai eta dam koto,Neutral,2,4
2903,Vai er tshirt ta kothai pabo?,vai er tshirt ta kothai pabo,Neutral,2,6
2904,Vai er organic er class kothay pabo bolte paren,vai er organic er class kothay pabo bolte paren,Neutral,2,9
2905,Vai er cheharar sathe ontor vai er mil ase,vai er cheharar sathe ontor vai er mil ase,Neutral,2,9
2906,Vai epson scenar soho oi printer er review dekte chai,vai epson scenar soho oi printer er review dekte chai,Neutral,2,10
2907,Vai emun akta fan apni baniye dekhan kom dan ar modhe please,vai emun akta fan apni baniye dekhan kom dan ar modhe please,Neutral,2,12
2909,Vai ekta ups er video den,vai ekta ups er video den,Neutral,2,6
2910,"Vai ekta s21 sd version er ekta video banan nahh,",vai ekta s21 sd version er ekta video banan nahh,Neutral,2,10
2911,"Vai ekta reply diyen ei qstn er answer e, 16 gb er 2600 mhz er ram kinte chaitesi, ekhon onek jagay 8000 o dekhi, onek jagay 4000 o dekhi, ocpc jeita ba onnanno ram jegula 4000 er, segula kena thik hobe?",vai ekta reply diyen ei qstn er answer e 16 gb er 2600 mhz er ram kinte chaitesi ekhon onek jagay 8000 o dekhi onek jagay 4000 o dekhi ocpc jeita ba onnanno ram jegula 4000 er segula kena thik hobe,Neutral,2,41
2912,Vai ekta rechargeable faner video den,vai ekta rechargeable faner video den,Neutral,2,6
2913,Vai ekta official you tube channel kivabe khulbo? jodi ekta reply video den vai onk khushi hobo plz plz plz vai ekta video,vai ekta official you tube channel kivabe khulbo jodi ekta reply video den vai onk khushi hobo plz plz plz vai ekta video,Neutral,2,23
2914,Vai ekhon kor market google pixel 3xl. 464 selim box. Price 17 k niya ki thik shobay? plz vai answer diyen,vai ekhon kor market google pixel 3xl 464 selim box price 17 k niya ki thik shobay plz vai answer diyen,Neutral,2,21
2915,Vai ekbaro to kichu pailam na ! jodi ei company r usilay kichu pai !,vai ekbaro to kichu pailam na jodi ei company r usilay kichu pai,Neutral,2,13
2916,Vai eitar global version kobe ashtece?,vai eitar global version kobe ashtece,Neutral,2,6
2917,Vai eitar colour ki walton 22inchi montor theke valo ?,vai eitar colour ki walton 22inchi montor theke valo,Neutral,2,9
2921,Vai ei phone tar sathe inifinix note 30 er ekta comparison video den,vai ei phone tar sathe inifinix note 30 er ekta comparison video den,Neutral,2,13
2924,"Vai ei casevtv3w aka o11 tar ekta review or build chai, onek upokar hobe middle budget er bondhuder jonno company value top model vtv3w aka o11",vai ei casevtv3w aka o11 tar ekta review or build chai onek upokar hobe middle budget er bondhuder jonno company value top model vtv3w aka o11,Neutral,2,26
2927,Vai e phone ar redmi note 12 4g comparison vedio cahi,vai e phone ar redmi note 12 4g comparison vedio cahi,Neutral,2,11
2929,Vai deyal a lagale ki kono khoti hobe deyal er,vai deyal a lagale ki kono khoti hobe deyal er,Neutral,2,10
2930,Vai dekhi demon slayer dekhee,vai dekhi demon slayer dekhee,Neutral,2,5
2931,Vai charger er link koi? charge debo ki die?,vai charger er link koi charge debo ki die,Neutral,2,9
2932,Vai chapter 3 kobe diben,vai chapter 3 kobe diben,Neutral,2,5
2933,Vai camera niya akta video dan,vai camera niya akta video dan,Neutral,2,6
2934,Vai built in wifi r kono motherboard use korle price kmn asbe,vai built in wifi r kono motherboard use korle price kmn asbe,Neutral,2,12
2935,Vai bracu campus koi pailen?,vai bracu campus koi pailen,Neutral,2,5
2936,Vai brac er samne shoot kortesen age aktu janai dele e too parten t_t,vai brac er samne shoot kortesen age aktu janai dele e too parten t t,Neutral,2,15
2937,Vai boro mist maker dea kiso banan,vai boro mist maker dea kiso banan,Neutral,2,7
2939,Vai biggenipic ke ekbar aben,vai biggenipic ke ekbar aben,Neutral,2,5
2941,Vai bdshop dropship ar video kokhon asbe plz bolen,vai bdshop dropship ar video kokhon asbe plz bolen,Neutral,2,9
2942,Vai basuse adam er pawer bank kenar link den,vai basuse adam er pawer bank kenar link den,Neutral,2,9
2943,Vai bangladesh price koto hoba bola dan please ame new phone nebo,vai bangladesh price koto hoba bola dan please ame new phone nebo,Neutral,2,12
2944,Vai bangladesh e kobe official pawaa jabe,vai bangladesh e kobe official pawaa jabe,Neutral,2,7
2946,Vai bangladesh a kobe asbe reply deyn,vai bangladesh a kobe asbe reply deyn,Neutral,2,7
2947,Vai bangla kih vabe lkhbo please,vai bangla kih vabe lkhbo please,Neutral,2,6
2948,Vai bangla ar english text er jonno thumbnail e kon font use koren,vai bangla ar english text er jonno thumbnail e kon font use koren,Neutral,2,13
2951,Vai banan ta vul gece plz check anker ajker,vai banan ta vul gece plz check anker ajker,Neutral,2,9
2952,Vai bahi phone ta amar jonno patai den,vai bahi phone ta amar jonno patai den,Neutral,2,8
2953,Vai ayta gi bangali ricksha model,vai ayta gi bangali ricksha model,Neutral,2,6
2954,Vai ay phone kivaba kinsan,vai ay phone kivaba kinsan,Neutral,2,5
2955,Vai ay build ki akhn 33k te pawa jabe,vai ay build ki akhn 33k te pawa jabe,Neutral,2,9
2956,Vai ato mb kattechen kn mb vorte tk lage na 2 gb 2 din o chole na ai koi ak din thk dekhtesi.. R kisu vlo vlo offer den ami ato boro lok na j 2 din por por 54 tk rechrg dibo student manus kisu kom takai offer den mb er,vai ato mb kattechen kn mb vorte tk lage na 2 gb 2 din o chole na ai koi ak din thk dekhtesi r kisu vlo vlo offer den ami ato boro lok na j 2 din por por 54 tk rechrg dibo student manus kisu kom takai offer den mb er,Neutral,2,52
2957,Vai ateka khula dhekan please,vai ateka khula dhekan please,Neutral,2,5
2958,Vai atar surgery koran,vai atar surgery koran,Neutral,2,4
2961,Vai ata copy ta atar original ta company 1bosor agei bondho koira dise akhon markete ja pauya jai sob copy atar original tar sound sunla apni obak hoiya jaben atar original ta 1200 tk silo,vai ata copy ta atar original ta company 1bosor agei bondho koira dise akhon markete ja pauya jai sob copy atar original tar sound sunla apni obak hoiya jaben atar original ta 1200 tk silo,Neutral,2,35
2962,Vai asus tuf f15 gaming 98k budget e kmn hbe,vai asus tuf f15 gaming 98k budget e kmn hbe,Neutral,2,10
2963,Vai asus er ekta laptop review koiren,vai asus er ekta laptop review koiren,Neutral,2,7
2964,Vai assalamulikum ai fan ta charge dabo koto volt dea,vai assalamulikum ai fan ta charge dabo koto volt dea,Neutral,2,10
2965,Vai aske giveawey regalt dewor khotha si lo mone hoi,vai aske giveawey regalt dewor khotha si lo mone hoi,Neutral,2,10
2966,Vai arektu hoilei christmas aisa porto,vai arektu hoilei christmas aisa porto,Neutral,2,6
2967,Vai arc a770 nye video kobe dibn?,vai arc a770 nye video kobe dibn,Neutral,2,7
2968,Vai arc a380 gpu tar akta review koren plz. Ddra6 ryzen 5500 ar shate ki cholbe,vai arc a380 gpu tar akta review koren plz ddra6 ryzen 5500 ar shate ki cholbe,Neutral,2,16
2969,Vai apple er fack kisu airpod pawya jai 16001800 takar modde ogular ektu review den kindly,vai apple er fack kisu airpod pawya jai 16001800 takar modde ogular ektu review den kindly,Neutral,2,16
2970,Vai apnrdr basy ucchash coching ar samne na,vai apnrdr basy ucchash coching ar samne na,Neutral,2,8
2971,Vai apnr khudro ak vokto silam. Rply dile khusi hotam vai,vai apnr khudro ak vokto silam rply dile khusi hotam vai,Neutral,2,11
2972,Vai apni youtube teke mashe koto income korenjodi aktu bolten,vai apni youtube teke mashe koto income korenjodi aktu bolten,Neutral,2,10
2974,Vai apni koi thaken bolben plz,vai apni koi thaken bolben plz,Neutral,2,6
2975,Vai apni je nijer different different photo thumbell e add koren agula ki sudu thumball e add koren naki facebook id va page e oho upload den aktu janaben vai plz,vai apni je nijer different different photo thumbell e add koren agula ki sudu thumball e add koren naki facebook id va page e oho upload den aktu janaben vai plz,Neutral,2,31
2976,Vai apni je coupon dicen seta ki lifetime use kora jabe. Naki simito somoy er jonno 402,vai apni je coupon dicen seta ki lifetime use kora jabe naki simito somoy er jonno 402,Neutral,2,17
2977,Vai apni ekhon kun camera use kore?,vai apni ekhon kun camera use kore,Neutral,2,7
2980,Vai apnera ato mobile pan oi gula ki koren na ki gorome panir sathe gulaiya khan? plz reply me,vai apnera ato mobile pan oi gula ki koren na ki gorome panir sathe gulaiya khan plz reply me,Neutral,2,19
2981,Vai apnara to shobe banailen 2nd hand pc dao banan dekhi. Josss akta config diye,vai apnara to shobe banailen 2nd hand pc dao banan dekhi josss akta config diye,Neutral,2,15
2983,Vai apnara onek kore regular video charen,vai apnara onek kore regular video charen,Neutral,2,7
2987,Vai apnar theke kichu kena jabe ki?,vai apnar theke kichu kena jabe ki,Neutral,2,7
2989,Vai apnar t shirt ta pochondo hoice,vai apnar t shirt ta pochondo hoice,Neutral,2,7
2990,Vai apnar shoe koi kinsen bolen plz,vai apnar shoe koi kinsen bolen plz,Neutral,2,7
2991,Vai apnar sate aktu kotha bolla jabe,vai apnar sate aktu kotha bolla jabe,Neutral,2,7
2993,Vai apnar proti khub cheye bolchi ekta cheapest rc drone banaya dekhan pls pls oneke ei video chay,vai apnar proti khub cheye bolchi ekta cheapest rc drone banaya dekhan pls pls oneke ei video chay,Neutral,2,18
2994,Vai apnar phone er model ki,vai apnar phone er model ki,Neutral,2,6
2998,Vai apnar camera stand ar price ta aktu bolen plz r kotha theke kincrn plz plz plz,vai apnar camera stand ar price ta aktu bolen plz r kotha theke kincrn plz plz plz,Neutral,2,17
2999,Vai apnar bookshelf speakers er review koren please,vai apnar bookshelf speakers er review koren please,Neutral,2,8
3000,Vai apnar 446 e hey google sune amar google assistant on hoya gese,vai apnar 446 e hey google sune amar google assistant on hoya gese,Neutral,2,13
3001,vai apnake onek asa niye comment korlam plz gift,vai apnake onek asa niye comment korlam plz gift,Neutral,2,9
3003,Vai apnader kase koto phone pore thake amake akta phone gift kore den,vai apnader kase koto phone pore thake amake akta phone gift kore den,Neutral,2,13
3004,Vai apnader group er abik raj kothay?,vai apnader group er abik raj kothay,Neutral,2,7
3005,Vai apna kache gigabyte z690 aorus master motherboard price koto,vai apna kache gigabyte z690 aorus master motherboard price koto,Neutral,2,10
3007,Vai amy akto valo valo offer den....,vai amy akto valo valo offer den,Neutral,2,7
3010,Vai amr khub joruri amake ki diben nick bant ta pliz diyen,vai amr khub joruri amake ki diben nick bant ta pliz diyen,Neutral,2,12
3011,Vai amr akta lagobo,vai amr akta lagobo,Neutral,2,4
3012,"Vai amon smy 2 hours er akta class kora ki thik hobe, jei jaigai kalke xm?",vai amon smy 2 hours er akta class kora ki thik hobe jei jaigai kalke xm,Neutral,2,16
3013,"Vai ami vaire thke gpu nite chai rx 6700, rtx 4060, rtx 3060 ti ei sob gula similar price konta newya think hobe",vai ami vaire thke gpu nite chai rx 6700 rtx 4060 rtx 3060 ti ei sob gula similar price konta newya think hobe,Neutral,2,23
3014,Vai ami to saudi arob a thakhi alhane pabo ki ata jante cai,vai ami to saudi arob a thakhi alhane pabo ki ata jante cai,Neutral,2,13
3015,Vai ami to copy korte parci na,vai ami to copy korte parci na,Neutral,2,7
3016,Vai ami to banaite parbo na but apni ki amr jonno ekta baniye diben please!,vai ami to banaite parbo na but apni ki amr jonno ekta baniye diben please,Neutral,2,15
3017,Vai ami son somoy video deki,vai ami son somoy video deki,Neutral,2,6
3018,Vai ami say 18 thake nova 3i chalaitece kono problem nai,vai ami say 18 thake nova 3i chalaitece kono problem nai,Neutral,2,11
3019,Vai ami regular user 20k er modde ekta phn nite cacchi note 12 r eta modde kunta best hobe?,vai ami regular user 20k er modde ekta phn nite cacchi note 12 r eta modde kunta best hobe,Neutral,2,19
3020,Vai ami redmi 10 dia ai video deltasi,vai ami redmi 10 dia ai video deltasi,Neutral,2,8
3022,Vai ami onek ager thaki apnr video dekhi onek valo lage apnr kotha jani ami pabo nah tao ekta comment korlam,vai ami onek ager thaki apnr video dekhi onek valo lage apnr kotha jani ami pabo nah tao ekta comment korlam,Neutral,2,21
3024,"Vai ami Legend na, trpore o buijja laise",vai ami legend na trpore o buijja laise,Neutral,2,8
3025,Vai ami korsi amake diye den gift,vai ami korsi amake diye den gift,Neutral,2,7
3026,Vai ami ki pabo na,vai ami ki pabo na,Neutral,2,5
3028,Vai ami jodi z790 motherboard nei ei setup er jonno tahole ki bank for the buck hobe? naki 660 e best hobe?,vai ami jodi z790 motherboard nei ei setup er jonno tahole ki bank for the buck hobe naki 660 e best hobe,Neutral,2,22
3029,Vai ami jodi 1650 na nia 1660 super nite chai price koto porbe bolen,vai ami jodi 1650 na nia 1660 super nite chai price koto porbe bolen,Neutral,2,14
3030,Vai ami iphone 14 pro max us kori ios 17 beta version jodi install dei tahole ki phoner kono problem hobe ?,vai ami iphone 14 pro max us kori ios 17 beta version jodi install dei tahole ki phoner kono problem hobe,Neutral,2,21
3031,Vai ami iccha korle storage baraite parbo ?,vai ami iccha korle storage baraite parbo,Neutral,2,7
